word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_%3B,char_freq_%28,char_freq_%5B,char_freq_%21,char_freq_%24,char_freq_%23,capital_run_length_average,capital_run_length_longest,capital_run_length_total,class
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,0.0,,,2.11,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.37,,,,461.0,1
0.0,,0.55,0.0,1.11,0.0,0.18,0.0,0.0,,,0.0,,,0.18,0.0,,,3.15,,,0.0,0.0,,,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.182,0.0,0.455,0.0,,,4.0,70.0,1
0.0,,0.0,0.0,,,,0.0,0.31,0.0,0.0,0.63,,0.0,1.27,0.63,0.31,,,0.0,1.91,0.0,0.31,,0.0,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,1.59,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.275,0.0,,,,3.509,91.0,186.0,1
0.0,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.729,,0.0,,9.0,23.0,1
,,0.1,0.0,0.76,,0.15,0.02,0.55,0.0,0.1,,,0.0,,0.0,0.02,0.13,,,,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.02,,0.0,,0.0,0.0,,,,0.0,,0.0,0.0,,,0.016,0.25,0.046,0.059,2.569,,2259.0,1
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,,0.0,0.0,0.0,,,0.0,0.404,0.404,,,,0.0,,,,1
,0.0,0.0,0.0,1.16,0.0,,0.0,0.0,0.0,,0.58,,0.0,0.0,,0.0,1.16,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.667,,,1.131,5.0,,1
0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,,,,,,,0.196,,0.392,0.196,0.0,,22.0,82.0,1
0.05,,,0.0,,0.05,,0.02,,0.0,0.1,,,0.0,0.0,0.0,,,,0.1,1.57,,0.05,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.02,,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,0.042,0.101,,0.25,,,2.565,66.0,2258.0,1
,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.196,,0.392,,0.0,,22.0,82.0,1
,0.0,,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,,0.0,,0.0,,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,0.0,,2.611,,47.0,1
0.0,,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,,,0.352,0.0,,,,4.0,11.0,,1
0.0,,0.0,,0.65,0.0,,0.0,0.0,0.0,0.65,0.65,0.0,0.0,0.0,,1.3,0.0,1.3,5.22,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.459,0.0,0.091,,0.0,2.687,,129.0,1
1.17,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,3.52,0.0,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,1.966,,59.0,1
,0.0,3.03,0.0,,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2.112,,,3.909,11.0,43.0,1
,,,0.0,,,,0.0,0.0,,0.0,0.81,,0.0,0.0,0.27,,,3.51,,2.7,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.045,,0.0,0.091,0.0,1.39,,89.0,1
0.0,0.0,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,,,4.83,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,,1.7,5.0,,1
,0.68,,,,0.0,0.0,0.0,,0.68,1.36,0.0,0.0,0.0,0.0,,,,2.04,,0.68,,,0.0,0.68,0.0,0.0,0.68,,0.0,1.36,,,,,,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,,,30.0,264.0,1
0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,,,,,,,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.308,0.0,1.543,0.0,0.0,,6.0,25.0,1
,0.0,,,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.436,0.436,0.0,,0.0,0.0,4.142,,29.0,1
,,0.48,0.0,1.46,0.0,0.48,0.0,,,,,0.0,,0.0,0.48,0.97,,2.43,,2.43,0.0,0.48,,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.48,,0.0,0.0,0.0,,0.0,,0.244,,,,,1
0.0,0.48,0.48,0.0,0.48,0.0,0.0,0.0,,,,,,0.0,0.0,0.48,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,,0.0,0.0,,0.0,,0.0,,3.1,61.0,,1
0.0,0.41,1.66,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.41,,,,0.41,,,2.08,,1.25,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,0.068,,,0.0,,,,,1
0.3,,0.0,,0.61,0.92,,2.45,0.0,0.0,,,1.53,0.0,0.0,0.0,0.0,0.3,,,0.61,,0.3,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,,,0.207,0.207,0.0,2.132,30.0,226.0,1
0.0,0.0,,0.0,2.94,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,0.0,,,,0.0,0.0,0.335,,,0.671,0.0,0.0,4.0,12.0,,1
0.0,,0.0,0.0,2.94,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,,0.0,,,,0.711,0.0,0.0,,12.0,28.0,1
0.0,,0.55,,,,0.18,0.0,,,0.0,0.18,,0.0,,,0.37,,,0.0,0.92,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.182,0.0,0.426,0.0,,,4.0,68.0,1
,0.0,,,0.52,0.0,0.26,0.52,,,0.26,,0.0,0.0,0.0,0.26,1.56,0.26,,,0.26,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,,0.0,0.0,,0.073,0.0,,,,2.145,,339.0,1
,,1.05,0.0,0.45,0.0,0.0,1.81,0.6,0.75,,0.9,,0.0,,,0.0,0.0,4.07,0.0,1.51,0.0,0.0,0.3,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.15,0.0,0.0,,,0.25,,1.318,0.068,0.0,,,,1
0.18,0.0,,0.0,1.57,0.36,,0.06,,,,0.54,,0.06,0.0,0.0,0.72,,,0.24,,,,0.06,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,,0.0,0.0,,,0.0,,,,0.06,,0.0,0.0,,0.052,0.0,,0.167,,1.733,12.0,,1
0.49,,0.99,0.0,0.0,,,0.0,0.0,,0.99,2.48,,0.0,,,0.99,,3.48,,,0.0,0.49,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.17,0.0,0.0,1.468,8.0,,1
,0.3,0.46,0.0,,0.12,,,0.43,,,,,1.23,0.0,0.25,0.43,0.02,3.22,0.0,,0.0,1.05,0.36,,,0.0,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.02,0.0,0.0,0.0,,0.065,,,0.756,0.153,5.891,193.0,3040.0,1
,0.46,,0.0,,,0.06,0.33,,1.12,0.39,,0.79,0.0,0.26,0.26,,0.26,3.51,0.0,0.66,0.0,0.19,0.26,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0,,0.084,0.0,,0.23,,3.887,,898.0,1
,,0.0,0.0,1.92,0.0,,0.0,,,,1.92,0.0,0.0,0.0,,0.0,0.0,1.92,,3.84,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,,1
,0.36,1.09,0.0,0.0,0.73,0.73,1.09,,,,,,0.0,0.0,1.09,0.36,,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.11,0.0,0.498,0.332,,3.254,,179.0,1
0.06,0.12,,0.0,0.19,,0.38,0.0,0.06,,0.0,0.64,0.25,0.0,,,,,1.67,,,,,,,,0.0,0.0,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.06,,0.0,,0.0,,0.03,0.0,,0.071,0.0,1.732,43.0,750.0,1
,,0.0,0.0,,,0.0,,,0.0,0.0,1.26,0.0,0.0,0.0,,,0.0,0.0,,1.26,,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,,0.198,0.0,0.198,0.596,0.0,,17.0,,1
,,,,0.0,,0.73,,,0.36,,0.36,0.0,0.0,,,,,,,2.2,0.0,1.83,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,0.5,0.333,,,,,1
0.0,0.0,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,1.08,0.0,0.0,1.08,,2.17,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,,,0.0,,,,0.0,0.0,,0.0,1.478,,,2.0,30.0,106.0,1
,,0.0,0.0,,0.0,1.04,0.0,,0.0,,1.04,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061,,,0.615,0.061,0.061,3.318,59.0,,1
0.0,,1.26,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,2.53,,,0.0,0.0,,0.0,2.53,,5.06,,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,,0.0,,0.0,,,0.0,,,,,0.0,0.0,,,8.0,51.0,1
,,,0.0,0.45,0.0,0.0,0.0,,,,0.45,0.0,0.0,,0.45,0.0,,1.36,0.0,,0.0,,0.0,,,0.0,0.0,,,,,0.0,,0.0,,,0.0,,0.0,,0.0,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,200.0,1
0.0,,1.68,,,0.0,,,,,0.0,0.42,0.0,0.0,0.0,0.42,,,2.1,,1.68,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.42,0.0,0.0,,0.0,0.066,0.0,0.669,,0.0,3.837,121.0,,1
,,,0.0,0.0,0.0,0.59,0.0,0.0,,0.0,0.59,0.0,,0.0,,0.0,1.18,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.257,,0.0,,0.0,8.586,,249.0,1
,,0.47,0.0,,0.0,0.0,,0.0,0.0,0.0,,0.0,0.23,,0.23,0.23,0.0,7.1,0.0,,,,0.23,,,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.71,0.0,0.0,,0.043,,0.0,,0.0,0.0,,,66.0,1
0.0,,,,1.39,,,,,0.0,,0.93,0.0,,,1.39,0.0,0.46,,,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.069,0.0,0.0,0.0,0.0,,1.442,8.0,,1
0.0,0.34,,,,,,,0.0,0.34,0.34,0.0,,,0.0,,0.0,1.36,3.42,0.0,2.73,,0.0,,0.34,0.34,0.0,,0.0,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,0.0,0.0,,,0.048,0.0,1.411,15.0,,1
0.12,,0.12,,1.32,,,,,0.0,0.36,0.72,,,,0.0,,,4.1,0.0,3.01,0.0,,0.0,,,0.0,,0.0,,0.0,,0.12,,,0.0,,0.0,,0.12,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.059,0.0,0.019,0.019,,,,180.0,1
,0.0,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,,0.0,,,,,0.0,1.32,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,0.0,3.184,,,1
,,,,1.46,0.0,0.48,0.0,,0.97,,0.0,0.0,0.0,0.0,,0.0,0.0,0.97,,,0.0,0.0,0.48,0.0,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,1.46,0.0,0.0,,,0.0,0.0,,,0.0,,0.0,,0.073,,,,0.0,,47.0,,1
0.0,0.0,0.0,,0.0,,,0.0,,1.47,,1.47,0.0,,,0.0,,,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.214,,17.0,1
0.3,0.0,,0.0,,,0.0,,0.0,0.92,0.3,0.92,0.3,0.3,,2.15,0.61,0.0,5.53,,1.23,0.0,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.3,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,,,1.053,,0.25,3.884,66.0,303.0,1
0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.96,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,0.0,0.201,0.0,,0.1,0.0,4.548,,,1
0.0,0.0,0.0,0.0,,,2.53,1.26,1.26,1.26,1.26,,,,0.0,,,0.0,2.53,,,0.0,,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,1
0.0,0.53,,0.0,,0.0,,,0.0,0.0,0.0,0.53,0.0,,0.0,0.53,0.0,,1.6,0.0,1.06,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,3.4,,187.0,1
,,,0.0,0.44,0.0,0.0,0.0,,0.0,,0.44,,0.0,,0.44,,0.89,2.24,0.0,1.34,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.073,0.0,,,,,,281.0,1
0.0,0.46,,,,,0.46,0.0,0.0,,0.46,,,,0.0,0.92,,0.92,2.76,0.0,1.38,,0.46,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,,,,0.0,0.0,0.46,0.0,0.0,0.0,,0.0,,0.298,0.223,0.0,2.156,,,1
0.0,,,0.0,1.44,,0.48,0.0,0.0,0.0,0.0,0.96,0.0,0.0,,0.48,0.96,0.0,2.41,0.0,2.41,0.0,0.48,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.48,,0.0,0.0,,0.081,0.0,0.486,,0.0,5.13,,236.0,1
0.0,0.94,,0.0,,,0.0,0.0,,0.94,,0.0,0.0,0.0,0.0,,0.0,0.0,0.94,0.0,0.94,,1.88,0.0,0.0,,0.0,,,0.0,0.0,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,26.5,245.0,318.0,1
0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,,0.59,0.0,0.0,,,0.0,0.59,4.14,,1.18,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.59,0.0,,0.0,0.0,,,0.0,,,0.0,,,,0.0,,0.0,0.165,,0.165,0.082,0.0,2.325,16.0,100.0,1
,0.18,0.37,,0.18,0.12,0.0,,0.75,,0.25,,,0.37,0.0,0.37,,0.12,2.96,0.69,1.26,,0.44,0.75,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.085,,0.437,,,3.675,45.0,,1
0.0,0.41,0.2,,1.67,0.2,,,0.0,1.04,,0.0,,,0.0,0.83,0.2,0.0,,,,0.0,0.62,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,0.41,,,,,0.0,,0.132,0.0,0.0,,,175.0,1
,,,,0.0,,0.0,,0.0,0.0,,,0.0,0.0,,,0.0,5.26,5.26,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,0.0,0.0,0.338,,1.666,,10.0,1
,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,0.0,0.0,,,0.0,1.431,0.0,0.0,4.071,29.0,,1
